Disease_Name,Symptom,Count,not_count,term_proportion,survey_frequency,survey_idf,survey_tf_idf,HPO_Code,HPO_label,hpo_dataset_idf,survey_hpo_idf,survey_hpo_tf_idf
Disease 5,Symptom 122,44,46,0.4888888888888889,0.00832387438516837,1.1823215567939547,0.009841496121629588,HP:0003763,Bruxism,6.444807197919175,7.62712875471313,0.06348726167373775
Disease 6,Symptom 122,34,33,0.5074626865671642,0.005430442421338445,1.1823215567939547,0.006420529137676803,HP:0003763,Bruxism,6.444807197919175,7.62712875471313,0.041418683542604445
Disease 7,Symptom 122,35,28,0.5555555555555556,0.011128775834658187,1.1823215567939547,0.01315779157004401,HP:0003763,Bruxism,6.444807197919175,7.62712875471313,0.08488060617327807
Disease 9,Symptom 122,30,38,0.4411764705882353,0.005611672278338945,1.1823215567939547,0.006634801104343179,HP:0003763,Bruxism,6.444807197919175,7.62712875471313,0.042800946996145506
Disease 10,Symptom 123,25,30,0.45454545454545453,0.00400962309542903,1.4054651081081644,0.005635385357290154,HP:0000689,Dental malocclusion,5.738587935791877,7.144053043900041,0.028644960079791663
Disease 11,Symptom 123,34,31,0.5230769230769231,0.005234795996920708,1.4054651081081644,0.007357323121736349,HP:0000689,Dental malocclusion,5.738587935791877,7.144053043900041,0.037397660275997134
Disease 12,Symptom 123,35,34,0.5072463768115942,0.009271523178807948,1.4054651081081644,0.013030802326830664,HP:0000689,Dental malocclusion,5.738587935791877,7.144053043900041,0.06623625338715271
Disease 2,Symptom 123,27,40,0.40298507462686567,0.00841908325537886,1.4054651081081644,0.011832727757692686,HP:0000689,Dental malocclusion,5.738587935791877,7.144053043900041,0.06014637735743721
Disease 4,Symptom 123,36,29,0.5538461538461539,0.0073634690120679075,1.4054651081081644,0.01034909877109714,HP:0000689,Dental malocclusion,5.738587935791877,7.144053043900041,0.05260501320932737
Disease 6,Symptom 123,31,36,0.4626865671641791,0.004951285737102699,1.4054651081081644,0.006958859343771457,HP:0000689,Dental malocclusion,5.738587935791877,7.144053043900041,0.035372247941367396
Disease 8,Symptom 123,28,32,0.4666666666666667,0.007516778523489933,1.4054651081081644,0.010564569940141906,HP:0000689,Dental malocclusion,5.738587935791877,7.144053043900041,0.05370026449106071
Disease 10,Symptom 124,31,24,0.5636363636363636,0.004971932638331997,1.1823215567939547,0.00587842313722736,HP:0410028,Recurrent oral herpes,8.472955445211461,9.655277002005416,0.04800538685840704
Disease 11,Symptom 124,32,33,0.49230769230769234,0.004926866820631255,1.1823215567939547,0.005825140849485227,HP:0410028,Recurrent oral herpes,8.472955445211461,9.655277002005416,0.0475702639051845
Disease 12,Symptom 124,37,32,0.5362318840579711,0.00980132450331126,1.1823215567939547,0.011588317245397703,HP:0410028,Recurrent oral herpes,8.472955445211461,9.655277002005416,0.09463450306601336
Disease 4,Symptom 124,42,23,0.6461538461538462,0.008590713847412558,1.1823215567939547,0.0101569861700442,HP:0410028,Recurrent oral herpes,8.472955445211461,9.655277002005416,0.08294572184173193
Disease 5,Symptom 124,33,57,0.36666666666666664,0.006242905788876277,1.1823215567939547,0.007381122091222192,HP:0410028,Recurrent oral herpes,8.472955445211461,9.655277002005416,0.060276984689023594
Disease 6,Symptom 124,31,36,0.4626865671641791,0.004951285737102699,1.1823215567939547,0.005854011860822966,HP:0410028,Recurrent oral herpes,8.472955445211461,9.655277002005416,0.047806035307805125
Disease 7,Symptom 124,30,33,0.47619047619047616,0.009538950715421303,1.1823215567939547,0.011278107060037722,HP:0410028,Recurrent oral herpes,8.472955445211461,9.655277002005416,0.09210121146587041
Disease 8,Symptom 124,30,30,0.5,0.008053691275167786,1.1823215567939547,0.009522052806394267,HP:0410028,Recurrent oral herpes,8.472955445211461,9.655277002005416,0.0777606201503792
Disease 9,Symptom 124,34,34,0.5,0.006359895248784137,1.1823215567939547,0.007519441251588937,HP:0410028,Recurrent oral herpes,8.472955445211461,9.655277002005416,0.061406550330748995
Disease 10,Symptom 125,31,24,0.5636363636363636,0.004971932638331997,1.4054651081081644,0.006987877843039791,HP:0025124,Fragile teeth,8.69609899652567,10.101564104633834,0.050224296270031894
Disease 11,Symptom 125,33,32,0.5076923076923077,0.005080831408775982,1.4054651081081644,0.007140931265214693,HP:0025124,Fragile teeth,8.69609899652567,10.101564104633834,0.051324344180587615
Disease 2,Symptom 125,38,29,0.5671641791044776,0.011849080137199874,1.4054651081081644,0.016653468696011926,HP:0025124,Fragile teeth,8.69609899652567,10.101564104633834,0.11969424258686799
Disease 6,Symptom 125,31,36,0.4626865671641791,0.004951285737102699,1.4054651081081644,0.006958859343771457,HP:0025124,Fragile teeth,8.69609899652567,10.101564104633834,0.0500157302737021
Disease 7,Symptom 125,35,28,0.5555555555555556,0.011128775834658187,1.4054651081081644,0.015641106131569396,HP:0025124,Fragile teeth,8.69609899652567,10.101564104633834,0.11241804249989958
Disease 8,Symptom 125,26,34,0.43333333333333335,0.00697986577181208,1.4054651081081644,0.009809957801560342,HP:0025124,Fragile teeth,8.69609899652567,10.101564104633834,0.07050756153569925
Disease 9,Symptom 125,29,39,0.4264705882352941,0.005424616535727646,1.4054651081081644,0.007624109265831793,HP:0025124,Fragile teeth,8.69609899652567,10.101564104633834,0.054797111678709536
Disease 10,Symptom 126,29,26,0.5272727272727272,0.004651162790697674,1.2876820724517808,0.005989218941636189,HP:0033748,Hypoesthesia,7.59748670785756,8.88516878030934,0.04132636642004345
Disease 11,Symptom 126,40,25,0.6153846153846154,0.006158583525789068,1.2876820724517808,0.007930297597855462,HP:0033748,Hypoesthesia,7.59748670785756,8.88516878030934,0.05472005407426846
Disease 2,Symptom 126,30,37,0.44776119402985076,0.009354536950420954,1.2876820724517808,0.012045669527144816,HP:0033748,Hypoesthesia,7.59748670785756,8.88516878030934,0.0831166396661304
Disease 4,Symptom 126,33,32,0.5076923076923077,0.006749846594395582,1.2876820724517808,0.008691656451402897,HP:0033748,Hypoesthesia,7.59748670785756,8.88516878030934,0.05997352623240095
Disease 5,Symptom 126,41,49,0.45555555555555555,0.007756337495270526,1.2876820724517808,0.009987696740545405,HP:0033748,Hypoesthesia,7.59748670785756,8.88516878030934,0.06891636776252043
Disease 6,Symptom 126,31,36,0.4626865671641791,0.004951285737102699,1.2876820724517808,0.006375681879253347,HP:0033748,Hypoesthesia,7.59748670785756,8.88516878030934,0.043993009453695824
Disease 7,Symptom 126,36,27,0.5714285714285714,0.011446740858505564,1.2876820724517808,0.014739762991498921,HP:0033748,Hypoesthesia,7.59748670785756,8.88516878030934,0.10170622451228498
Disease 9,Symptom 126,31,37,0.45588235294117646,0.005798728020950243,1.2876820724517808,0.007466918115601422,HP:0033748,Hypoesthesia,7.59748670785756,8.88516878030934,0.05152267717725207
Disease 10,Symptom 127,28,27,0.509090909090909,0.004490777866880513,1.2876820724517808,0.005782694150545287,HP:0006482,Abnormality of dental morphology,6.112101444093439,7.39978351654522,0.03323078403580853
Disease 11,Symptom 127,30,35,0.46153846153846156,0.004618937644341801,1.2876820724517808,0.005947723198391597,HP:0006482,Abnormality of dental morphology,6.112101444093439,7.39978351654522,0.03417913864455067
Disease 12,Symptom 127,38,31,0.5507246376811594,0.010066225165562914,1.2876820724517808,0.012962097682958322,HP:0006482,Abnormality of dental morphology,6.112101444093439,7.39978351654522,0.07448788705396513
Disease 4,Symptom 127,31,34,0.47692307692307695,0.006340764982614031,1.2876820724517808,0.008164889393742115,HP:0006482,Abnormality of dental morphology,6.112101444093439,7.39978351654522,0.04692028820063445
Disease 5,Symptom 127,45,45,0.5,0.00851305334846765,1.2876820724517808,0.010962106178647396,HP:0006482,Abnormality of dental morphology,6.112101444093439,7.39978351654522,0.06299475184346101
Disease 6,Symptom 127,24,43,0.3582089552238806,0.003833253473885961,1.2876820724517808,0.004936011777486462,HP:0006482,Abnormality of dental morphology,6.112101444093439,7.39978351654522,0.028365245870801036
Disease 8,Symptom 127,22,38,0.36666666666666664,0.005906040268456376,1.2876820724517808,0.007605102172869578,HP:0006482,Abnormality of dental morphology,6.112101444093439,7.39978351654522,0.043703419426575796
Disease 9,Symptom 127,33,35,0.4852941176470588,0.006172839506172839,1.2876820724517808,0.007948654768220868,HP:0006482,Abnormality of dental morphology,6.112101444093439,7.39978351654522,0.04567767602805691
Disease 10,Symptom 128,29,26,0.5272727272727272,0.004651162790697674,1.6931471805599454,0.007875103165395095,HP:0006481,Abnormality of primary teeth,7.885168780309341,9.578315960869286,0.04455030679474087
Disease 11,Symptom 128,36,29,0.5538461538461539,0.005542725173210162,1.6931471805599454,0.00938464949963942,HP:0006481,Abnormality of primary teeth,7.885168780309341,9.578315960869286,0.05308997299327087
Disease 5,Symptom 128,38,52,0.4222222222222222,0.007188800605372683,1.6931471805599454,0.012171697476594388,HP:0006481,Abnormality of primary teeth,7.885168780309341,9.578315960869286,0.06885660357794796
Disease 6,Symptom 128,27,40,0.40298507462686567,0.004312410158121706,1.6931471805599454,0.007301545100641835,HP:0006481,Abnormality of primary teeth,7.885168780309341,9.578315960869286,0.04130562704735198
Disease 8,Symptom 128,28,32,0.4666666666666667,0.007516778523489933,1.6931471805599454,0.01272701236394053,HP:0006481,Abnormality of primary teeth,7.885168780309341,9.578315960869286,0.0719980797058631
Disease 10,Symptom 129,32,23,0.5818181818181818,0.005132317562149158,1.538996500732687,0.007898618768796469,HP:0006486,Abnormal dental root morphology,9.389246177085615,10.928242677818302,0.056087211818794815
Disease 11,Symptom 129,33,32,0.5076923076923077,0.005080831408775982,1.538996500732687,0.007819381758918964,HP:0006486,Abnormal dental root morphology,9.389246177085615,10.928242677818302,0.05552455864018537
Disease 2,Symptom 129,27,40,0.40298507462686567,0.00841908325537886,1.538996500732687,0.012956939669405223,HP:0006486,Abnormal dental root morphology,9.389246177085615,10.928242677818302,0.09200578493953669
Disease 4,Symptom 129,37,28,0.5692307692307692,0.007568009817958683,1.538996500732687,0.011647140627349032,HP:0006486,Abnormal dental root morphology,9.389246177085615,10.928242677818302,0.082705047878764
Disease 6,Symptom 129,27,40,0.40298507462686567,0.004312410158121706,1.538996500732687,0.006636784143073398,HP:0006486,Abnormal dental root morphology,9.389246177085615,10.928242677818302,0.047127064734242795
Disease 8,Symptom 129,31,29,0.5166666666666667,0.00832214765100671,1.538996500732687,0.012807756113480078,HP:0006486,Abnormal dental root morphology,9.389246177085615,10.928242677818302,0.09094644913083687
Disease 1,Symptom 130,34,22,0.6071428571428571,0.016472868217054265,1.2876820724517808,0.021211817084961507,HP:0006479,Abnormal dental pulp morphology,8.290633888417506,9.578315960869286,0.15778233656470725
Disease 10,Symptom 130,32,23,0.5818181818181818,0.005132317562149158,1.2876820724517808,0.006608793314908899,HP:0006479,Abnormal dental pulp morphology,8.290633888417506,9.578315960869286,0.049158959221783025
Disease 11,Symptom 130,40,25,0.6153846153846154,0.006158583525789068,1.2876820724517808,0.007930297597855462,HP:0006479,Abnormal dental pulp morphology,8.290633888417506,9.578315960869286,0.05898885888141207
Disease 2,Symptom 130,29,38,0.43283582089552236,0.00904271905207359,1.2876820724517808,0.011644147209573323,HP:0006479,Abnormal dental pulp morphology,8.290633888417506,9.578315960869286,0.08661402022613325
Disease 5,Symptom 130,40,50,0.4444444444444444,0.007567158531971245,1.2876820724517808,0.009744094381019908,HP:0006479,Abnormal dental pulp morphology,8.290633888417506,9.578315960869286,0.07248063534520838
Disease 6,Symptom 130,29,38,0.43283582089552236,0.004631847947612203,1.2876820724517808,0.005964347564462809,HP:0006479,Abnormal dental pulp morphology,8.290633888417506,9.578315960869286,0.04436530312493361
Disease 8,Symptom 130,29,31,0.48333333333333334,0.007785234899328859,1.2876820724517808,0.010024907409691716,HP:0006479,Abnormal dental pulp morphology,8.290633888417506,9.578315960869286,0.0745694396953582
Disease 9,Symptom 130,34,34,0.5,0.006359895248784137,1.2876820724517808,0.008189523094530592,HP:0006479,Abnormal dental pulp morphology,8.290633888417506,9.578315960869286,0.06091708617088584
Disease 10,Symptom 131,32,23,0.5818181818181818,0.005132317562149158,1.4054651081081644,0.007213293257331397,HP:0000692,Tooth malposition,6.681195975983405,8.086661084091569,0.0415033127010313
Disease 11,Symptom 131,31,34,0.47692307692307695,0.004772902232486528,1.4054651081081644,0.0067081475521713774,HP:0000692,Tooth malposition,6.681195975983405,8.086661084091569,0.038596842741622575
Disease 2,Symptom 131,35,32,0.5223880597014925,0.01091362644215778,1.4054651081081644,0.015338721167379405,HP:0000692,Tooth malposition,6.681195975983405,8.086661084091569,0.08825479823611004
Disease 4,Symptom 131,35,30,0.5384615384615384,0.007158928206177132,1.4054651081081644,0.01006162380523333,HP:0000692,Tooth malposition,6.681195975983405,8.086661084091569,0.05789182612869807
Disease 6,Symptom 131,28,39,0.417910447761194,0.004472129052866954,1.4054651081081644,0.006285421342761316,HP:0000692,Tooth malposition,6.681195975983405,8.086661084091569,0.036164591974854485
Disease 7,Symptom 131,39,24,0.6190476190476191,0.012400635930047695,1.4054651081081644,0.017428661118034473,HP:0000692,Tooth malposition,6.681195975983405,8.086661084091569,0.10027973999350435
Disease 9,Symptom 131,30,38,0.4411764705882353,0.005611672278338945,1.4054651081081644,0.007887009585343234,HP:0000692,Tooth malposition,6.681195975983405,8.086661084091569,0.045379691829919015
Disease 1,Symptom 132,28,28,0.5,0.013565891472868217,1.1823215567939547,0.016039245925499386,HP:0003003,Colon cancer,6.498874419189451,7.681195975983406,0.10420227099202295
Disease 10,Symptom 132,29,26,0.5272727272727272,0.004651162790697674,1.1823215567939547,0.005499170031599789,HP:0003003,Colon cancer,6.498874419189451,7.681195975983406,0.03572649291155072
Disease 11,Symptom 132,29,36,0.4461538461538462,0.0044649730561970745,1.1823215567939547,0.005279033894845987,HP:0003003,Colon cancer,6.498874419189451,7.681195975983406,0.034296333072135296
Disease 12,Symptom 132,30,39,0.43478260869565216,0.007947019867549669,1.1823215567939547,0.009395932901673811,HP:0003003,Colon cancer,6.498874419189451,7.681195975983406,0.0610426170276827
Disease 4,Symptom 132,31,34,0.47692307692307695,0.006340764982614031,1.1823215567939547,0.007496823125508815,HP:0003003,Colon cancer,6.498874419189451,7.681195975983406,0.048704658469111387
Disease 5,Symptom 132,37,53,0.4111111111111111,0.0069996216420734015,1.1823215567939547,0.008275803556824881,HP:0003003,Colon cancer,6.498874419189451,7.681195975983406,0.05376546559050057
Disease 6,Symptom 132,30,37,0.44776119402985076,0.004791566842357451,1.1823215567939547,0.005665172768538355,HP:0003003,Colon cancer,6.498874419189451,7.681195975983406,0.036804963948171565
Disease 8,Symptom 132,29,31,0.48333333333333334,0.007785234899328859,1.1823215567939547,0.009204651046181124,HP:0003003,Colon cancer,6.498874419189451,7.681195975983406,0.05979991498081041
Disease 9,Symptom 132,35,33,0.5147058823529411,0.0065469509913954355,1.1823215567939547,0.007740601288400376,HP:0003003,Colon cancer,6.498874419189451,7.681195975983406,0.05028841361006719
Disease 1,Symptom 133,28,28,0.5,0.013565891472868217,1.2876820724517808,0.017468555246438887,HP:0009726,Renal neoplasm,0.0,1.2876820724517808,0.017468555246438887
Disease 10,Symptom 133,33,22,0.6,0.005292702485966319,1.2876820724517808,0.006815318105999802,HP:0009726,Renal neoplasm,0.0,1.2876820724517808,0.006815318105999802
Disease 11,Symptom 133,37,28,0.5692307692307692,0.005696689761354888,1.2876820724517808,0.007335525278016303,HP:0009726,Renal neoplasm,0.0,1.2876820724517808,0.007335525278016303
Disease 2,Symptom 133,28,39,0.417910447761194,0.008730901153726224,1.2876820724517808,0.011242624892001828,HP:0009726,Renal neoplasm,0.0,1.2876820724517808,0.011242624892001828
Disease 5,Symptom 133,38,52,0.4222222222222222,0.007188800605372683,1.2876820724517808,0.009256889661968913,HP:0009726,Renal neoplasm,0.0,1.2876820724517808,0.009256889661968913
Disease 6,Symptom 133,26,41,0.3880597014925373,0.004152691263376458,1.2876820724517808,0.005347346092277001,HP:0009726,Renal neoplasm,0.0,1.2876820724517808,0.005347346092277001
Disease 8,Symptom 133,36,24,0.6,0.009664429530201342,1.2876820724517808,0.012444712646513853,HP:0009726,Renal neoplasm,0.0,1.2876820724517808,0.012444712646513853
Disease 9,Symptom 133,35,33,0.5147058823529411,0.0065469509913954355,1.2876820724517808,0.008430391420840315,HP:0009726,Renal neoplasm,0.0,1.2876820724517808,0.008430391420840315
Disease 1,Symptom 134,28,28,0.5,0.013565891472868217,1.2876820724517808,0.017468555246438887,HP:0100031,Neoplasm of the thyroid gland,7.779808264651515,9.067490337103296,0.12300858984442456
Disease 10,Symptom 134,29,26,0.5272727272727272,0.004651162790697674,1.2876820724517808,0.005989218941636189,HP:0100031,Neoplasm of the thyroid gland,7.779808264651515,9.067490337103296,0.04217437366094556
Disease 11,Symptom 134,34,31,0.5230769230769231,0.005234795996920708,1.2876820724517808,0.006740752958177143,HP:0100031,Neoplasm of the thyroid gland,7.779808264651515,9.067490337103296,0.04746646211878553
Disease 12,Symptom 134,34,35,0.4927536231884058,0.009006622516556291,1.2876820724517808,0.011597666347910079,HP:0100031,Neoplasm of the thyroid gland,7.779808264651515,9.067490337103296,0.08166746263881114
Disease 5,Symptom 134,44,46,0.4888888888888889,0.00832387438516837,1.2876820724517808,0.0107185038191219,HP:0100031,Neoplasm of the thyroid gland,7.779808264651515,9.067490337103296,0.07547665055477583
Disease 6,Symptom 134,30,37,0.44776119402985076,0.004791566842357451,1.2876820724517808,0.006170014721858077,HP:0100031,Neoplasm of the thyroid gland,7.779808264651515,9.067490337103296,0.043447486042660736
Disease 8,Symptom 134,32,28,0.5333333333333333,0.008590604026845637,1.2876820724517808,0.011061966796901202,HP:0100031,Neoplasm of the thyroid gland,7.779808264651515,9.067490337103296,0.07789521900330347
Disease 9,Symptom 134,36,32,0.5294117647058824,0.006734006734006734,1.2876820724517808,0.008671259747150039,HP:0100031,Neoplasm of the thyroid gland,7.779808264651515,9.067490337103296,0.06106054099059458
Disease 10,Symptom 135,34,21,0.6181818181818182,0.00545308740978348,1.4054651081081644,0.007664124085914609,HP:0008069,Neoplasm of the skin,6.275730867875241,7.681195975983406,0.04188623306871464
Disease 12,Symptom 135,35,34,0.5072463768115942,0.009271523178807948,1.4054651081081644,0.013030802326830664,HP:0008069,Neoplasm of the skin,6.275730867875241,7.681195975983406,0.07121638653229649
Disease 5,Symptom 135,39,51,0.43333333333333335,0.0073779795686719635,1.4054651081081644,0.01036949285210337,HP:0008069,Neoplasm of the skin,6.275730867875241,7.681195975983406,0.05667170697377087
Disease 6,Symptom 135,29,38,0.43283582089552236,0.004631847947612203,1.4054651081081644,0.006509900676431364,HP:0008069,Neoplasm of the skin,6.275730867875241,7.681195975983406,0.03557813181656585
Disease 7,Symptom 135,31,32,0.49206349206349204,0.00985691573926868,1.4054651081081644,0.013853551145104323,HP:0008069,Neoplasm of the skin,6.275730867875241,7.681195975983406,0.07571290151207809
Disease 8,Symptom 135,34,26,0.5666666666666667,0.00912751677852349,1.4054651081081644,0.0128284063558866,HP:0008069,Neoplasm of the skin,6.275730867875241,7.681195975983406,0.07011024514991565
Disease 9,Symptom 135,40,28,0.5882352941176471,0.0074822297044519264,1.4054651081081644,0.010516012780457646,HP:0008069,Neoplasm of the skin,6.275730867875241,7.681195975983406,0.05747247269721965
Disease 10,Symptom 136,30,25,0.5454545454545454,0.0048115477145148355,1.538996500732687,0.007404955095746689,HP:0100006,Neoplasm of the central nervous system,7.59748670785756,9.136483208590247,0.043960624900995574
Disease 12,Symptom 136,34,35,0.4927536231884058,0.009006622516556291,1.538996500732687,0.013861160536400359,HP:0100006,Neoplasm of the central nervous system,7.59748670785756,9.136483208590247,0.08228885538862739
Disease 4,Symptom 136,37,28,0.5692307692307692,0.007568009817958683,1.538996500732687,0.011647140627349032,HP:0100006,Neoplasm of the central nervous system,7.59748670785756,9.136483208590247,0.06914499462422564
Disease 6,Symptom 136,34,33,0.5074626865671642,0.005430442421338445,1.538996500732687,0.008357431883870206,HP:0100006,Neoplasm of the central nervous system,7.59748670785756,9.136483208590247,0.04961514599777487
Disease 7,Symptom 136,33,30,0.5238095238095238,0.010492845786963434,1.538996500732687,0.016148452948864443,HP:0100006,Neoplasm of the central nervous system,7.59748670785756,9.136483208590247,0.09586770934291834
Disease 8,Symptom 136,26,34,0.43333333333333335,0.00697986577181208,1.538996500732687,0.010741988998402646,HP:0100006,Neoplasm of the central nervous system,7.59748670785756,9.136483208590247,0.06377142642237488
Disease 1,Symptom 137,27,29,0.48214285714285715,0.01308139534883721,1.2876820724517808,0.016844678273351784,HP:0001909,Leukemia,6.946899141716411,8.234581214168191,0.10771981239464204
Disease 10,Symptom 137,33,22,0.6,0.005292702485966319,1.2876820724517808,0.006815318105999802,HP:0001909,Leukemia,6.946899141716411,8.234581214168191,0.04358318846311954
Disease 11,Symptom 137,35,30,0.5384615384615384,0.005388760585065435,1.2876820724517808,0.00693901039812353,HP:0001909,Leukemia,6.946899141716411,8.234581214168191,0.04437418668142982
Disease 12,Symptom 137,34,35,0.4927536231884058,0.009006622516556291,1.2876820724517808,0.011597666347910079,HP:0001909,Leukemia,6.946899141716411,8.234581214168191,0.07416576457793868
Disease 4,Symptom 137,27,38,0.4153846153846154,0.005522601759050931,1.2876820724517808,0.007111355278420553,HP:0001909,Leukemia,6.946899141716411,8.234581214168191,0.045476312698413
Disease 6,Symptom 137,34,33,0.5074626865671642,0.005430442421338445,1.2876820724517808,0.006992683351439155,HP:0001909,Leukemia,6.946899141716411,8.234581214168191,0.044717419147375585
Disease 8,Symptom 137,26,34,0.43333333333333335,0.00697986577181208,1.2876820724517808,0.008987848022482228,HP:0001909,Leukemia,6.946899141716411,8.234581214168191,0.05747627156197932
Disease 9,Symptom 137,33,35,0.4852941176470588,0.006172839506172839,1.2876820724517808,0.007948654768220868,HP:0001909,Leukemia,6.946899141716411,8.234581214168191,0.05083074823560611
Disease 10,Symptom 138,34,21,0.6181818181818182,0.00545308740978348,1.2876820724517808,0.007021842897090705,HP:0002960,Autoimmunity,5.294901614863515,6.582583687315296,0.03589540422914516
Disease 11,Symptom 138,31,34,0.47692307692307695,0.004772902232486528,1.2876820724517808,0.006145980638337984,HP:0002960,Autoimmunity,5.294901614863515,6.582583687315296,0.031418028376716575
Disease 2,Symptom 138,35,32,0.5223880597014925,0.01091362644215778,1.2876820724517808,0.014053281115002285,HP:0002960,Autoimmunity,5.294901614863515,6.582583687315296,0.07183985938760068
Disease 4,Symptom 138,31,34,0.47692307692307695,0.006340764982614031,1.2876820724517808,0.008164889393742115,HP:0002960,Autoimmunity,5.294901614863515,6.582583687315296,0.041738616139655176
Disease 5,Symptom 138,42,48,0.4666666666666667,0.007945516458569807,1.2876820724517808,0.010231299100070902,HP:0002960,Autoimmunity,5.294901614863515,6.582583687315296,0.05230202702747681
Disease 6,Symptom 138,33,34,0.4925373134328358,0.005270723526593196,1.2876820724517808,0.006787016194043885,HP:0002960,Autoimmunity,5.294901614863515,6.582583687315296,0.03469497870650132
Disease 8,Symptom 138,27,33,0.45,0.007248322147651007,1.2876820724517808,0.009333534484885391,HP:0002960,Autoimmunity,5.294901614863515,6.582583687315296,0.047712687129533686
Disease 9,Symptom 138,40,28,0.5882352941176471,0.0074822297044519264,1.2876820724517808,0.009634733052388931,HP:0002960,Autoimmunity,5.294901614863515,6.582583687315296,0.0492524031972712
Disease 10,Symptom 139,29,26,0.5272727272727272,0.004651162790697674,1.2876820724517808,0.005989218941636189,HP:0002721,Immunodeficiency,5.35500553893322,6.642687611385001,0.03089622144830233
Disease 11,Symptom 139,36,29,0.5538461538461539,0.005542725173210162,1.2876820724517808,0.0071372678380699165,HP:0002721,Immunodeficiency,5.35500553893322,6.642687611385001,0.036818591841394924
Disease 12,Symptom 139,41,28,0.5942028985507246,0.010860927152317882,1.2876820724517808,0.013985421184244508,HP:0002721,Immunodeficiency,5.35500553893322,6.642687611385001,0.07214574624285697
Disease 5,Symptom 139,44,46,0.4888888888888889,0.00832387438516837,1.2876820724517808,0.0107185038191219,HP:0002721,Immunodeficiency,5.35500553893322,6.642687611385001,0.05529289725708287
Disease 6,Symptom 139,29,38,0.43283582089552236,0.004631847947612203,1.2876820724517808,0.005964347564462809,HP:0002721,Immunodeficiency,5.35500553893322,6.642687611385001,0.03076791897942262
Disease 7,Symptom 139,32,31,0.5079365079365079,0.010174880763116057,1.2876820724517808,0.013102011547999042,HP:0002721,Immunodeficiency,5.35500553893322,6.642687611385001,0.06758855439247059
Disease 8,Symptom 139,34,26,0.5666666666666667,0.00912751677852349,1.2876820724517808,0.011753339721707529,HP:0002721,Immunodeficiency,5.35500553893322,6.642687611385001,0.06063124262740671
Disease 9,Symptom 139,34,34,0.5,0.006359895248784137,1.2876820724517808,0.008189523094530592,HP:0002721,Immunodeficiency,5.35500553893322,6.642687611385001,0.04224679737880472
Disease 1,Symptom 140,28,28,0.5,0.013565891472868217,1.2876820724517808,0.017468555246438887,HP:0012647,Abnormal inflammatory response,8.472955445211461,9.760637517663241,0.13241174927062535
Disease 10,Symptom 140,31,24,0.5636363636363636,0.004971932638331997,1.2876820724517808,0.006402268523817996,HP:0012647,Abnormal inflammatory response,8.472955445211461,9.760637517663241,0.048529232244997667
Disease 11,Symptom 140,36,29,0.5538461538461539,0.005542725173210162,1.2876820724517808,0.0071372678380699165,HP:0012647,Abnormal inflammatory response,8.472955445211461,9.760637517663241,0.05410053127573159
Disease 12,Symptom 140,31,38,0.4492753623188406,0.008211920529801325,1.2876820724517808,0.010574342846623896,HP:0012647,Abnormal inflammatory response,8.472955445211461,9.760637517663241,0.08015357961524781
Disease 2,Symptom 140,38,29,0.5671641791044776,0.011849080137199874,1.2876820724517808,0.015257848067716765,HP:0012647,Abnormal inflammatory response,8.472955445211461,9.760637517663241,0.1156545761369514
Disease 4,Symptom 140,37,28,0.5692307692307692,0.007568009817958683,1.2876820724517808,0.009745190566724462,HP:0012647,Abnormal inflammatory response,8.472955445211461,9.760637517663241,0.07386860056321128
Disease 6,Symptom 140,28,39,0.417910447761194,0.004472129052866954,1.2876820724517808,0.005758680407067539,HP:0012647,Abnormal inflammatory response,8.472955445211461,9.760637517663241,0.043650830617244965
Disease 8,Symptom 140,23,37,0.38333333333333336,0.006174496644295302,1.2876820724517808,0.007950788635272741,HP:0012647,Abnormal inflammatory response,8.472955445211461,9.760637517663241,0.06026702359899451
Disease 1,Symptom 141,31,25,0.5535714285714286,0.015019379844961241,1.2876820724517808,0.019340186165700195,HP:0002719,Recurrent infections,4.809393799081814,6.097075871533595,0.09157429845811117
Disease 10,Symptom 141,27,28,0.4909090909090909,0.004330392943063352,1.2876820724517808,0.0055761693594543835,HP:0002719,Recurrent infections,4.809393799081814,6.097075871533595,0.026402734327410915
Disease 11,Symptom 141,40,25,0.6153846153846154,0.006158583525789068,1.2876820724517808,0.007930297597855462,HP:0002719,Recurrent infections,4.809393799081814,6.097075871533595,0.03754935101791282
Disease 12,Symptom 141,37,32,0.5362318840579711,0.00980132450331126,1.2876820724517808,0.012620989849196263,HP:0002719,Recurrent infections,4.809393799081814,6.097075871533595,0.059759419138210076
Disease 4,Symptom 141,34,31,0.5230769230769231,0.006954387400286357,1.2876820724517808,0.008955039980233288,HP:0002719,Recurrent infections,4.809393799081814,6.097075871533595,0.042401427619583196
Disease 6,Symptom 141,26,41,0.3880597014925373,0.004152691263376458,1.2876820724517808,0.005347346092277001,HP:0002719,Recurrent infections,4.809393799081814,6.097075871533595,0.025319273703860962
Disease 8,Symptom 141,28,32,0.4666666666666667,0.007516778523489933,1.2876820724517808,0.009679220947288554,HP:0002719,Recurrent infections,4.809393799081814,6.097075871533595,0.04583036896723239
Disease 9,Symptom 141,33,35,0.4852941176470588,0.006172839506172839,1.2876820724517808,0.007948654768220868,HP:0002719,Recurrent infections,4.809393799081814,6.097075871533595,0.03763627081193577
